"DATASET","P","CLASSIFIER","STAT","GLOBAL"
"../scenariosimul/cleankdd_train.csv","15","lda","recall","0.818382848229215"
"../scenariosimul/cleankdd_train.csv","15","lda","accuracy","0.844"
"../scenariosimul/cleankdd_train.csv","2","forest","precision","0.966642276422764"
"../scenariosimul/cleankdd_train.csv","2","forest","recall","0.963587585034014"
"../scenariosimul/cleankdd_train.csv","2","forest","accuracy","0.956"
"../scenariosimul/cleankdd_train.csv","4","forest","precision","0.966642276422764"
"../scenariosimul/cleankdd_train.csv","4","forest","recall","0.963587585034014"
"../scenariosimul/cleankdd_train.csv","4","forest","accuracy","0.956"
"../scenariosimul/cleankdd_train.csv","7","forest","precision","0.966642276422764"
"../scenariosimul/cleankdd_train.csv","7","forest","recall","0.963587585034014"
"../scenariosimul/cleankdd_train.csv","7","forest","accuracy","0.956"
"../scenariosimul/cleankdd_train.csv","11","forest","precision","0.966642276422764"
"../scenariosimul/cleankdd_train.csv","11","forest","recall","0.963587585034014"
"../scenariosimul/cleankdd_train.csv","11","forest","accuracy","0.956"
"../scenariosimul/cleankdd_train.csv","15","forest","precision","0.966642276422764"
"../scenariosimul/cleankdd_train.csv","15","forest","recall","0.963587585034014"
"../scenariosimul/cleankdd_train.csv","15","forest","accuracy","0.956"
"../scenariosimul/cleankdd_train.csv","2","svm","precision","0.870105820571496"
"../scenariosimul/cleankdd_train.csv","2","svm","recall","0.811725340136054"
"../scenariosimul/cleankdd_train.csv","2","svm","accuracy","0.828"
"../scenariosimul/cleankdd_train.csv","4","svm","precision","0.870105820571496"
"../scenariosimul/cleankdd_train.csv","4","svm","recall","0.811725340136054"
"../scenariosimul/cleankdd_train.csv","4","svm","accuracy","0.828"
"../scenariosimul/cleankdd_train.csv","7","svm","precision","0.870105820571496"
"../scenariosimul/cleankdd_train.csv","7","svm","recall","0.811725340136054"
"../scenariosimul/cleankdd_train.csv","7","svm","accuracy","0.828"
"../scenariosimul/cleankdd_train.csv","11","svm","precision","0.870105820571496"
"../scenariosimul/cleankdd_train.csv","11","svm","recall","0.811725340136054"
"../scenariosimul/cleankdd_train.csv","11","svm","accuracy","0.828"
"../scenariosimul/cleankdd_train.csv","15","svm","precision","0.870105820571496"
"../scenariosimul/cleankdd_train.csv","15","svm","recall","0.811725340136054"
"../scenariosimul/cleankdd_train.csv","15","svm","accuracy","0.828"
"../scenariosimul/cleankdd_train.csv","2","xgboost","precision","0.972619605219137"
"../scenariosimul/cleankdd_train.csv","2","xgboost","recall","0.970649659863946"
"../scenariosimul/cleankdd_train.csv","2","xgboost","accuracy","0.96"
"../scenariosimul/cleankdd_train.csv","4","xgboost","precision","0.972619605219137"
"../scenariosimul/cleankdd_train.csv","4","xgboost","recall","0.970649659863946"
"../scenariosimul/cleankdd_train.csv","4","xgboost","accuracy","0.96"
"../scenariosimul/cleankdd_train.csv","7","xgboost","precision","0.972619605219137"
"../scenariosimul/cleankdd_train.csv","7","xgboost","recall","0.970649659863946"
"../scenariosimul/cleankdd_train.csv","7","xgboost","accuracy","0.96"
"../scenariosimul/cleankdd_train.csv","11","xgboost","precision","0.972619605219137"
"../scenariosimul/cleankdd_train.csv","11","xgboost","recall","0.970649659863946"
"../scenariosimul/cleankdd_train.csv","11","xgboost","accuracy","0.96"
"../scenariosimul/cleankdd_train.csv","15","xgboost","precision","0.972619605219137"
"../scenariosimul/cleankdd_train.csv","15","xgboost","recall","0.970649659863946"
"../scenariosimul/cleankdd_train.csv","15","xgboost","accuracy","0.96"
"../scenariosimul/cleankdd_train.csv","2","multinom","precision","0.940561091412116"
"../scenariosimul/cleankdd_train.csv","2","multinom","recall","0.904408163265306"
"../scenariosimul/cleankdd_train.csv","2","multinom","accuracy","0.884"
"../scenariosimul/cleankdd_train.csv","4","multinom","precision","0.940561091412116"
"../scenariosimul/cleankdd_train.csv","4","multinom","recall","0.904408163265306"
"../scenariosimul/cleankdd_train.csv","4","multinom","accuracy","0.884"
"../scenariosimul/cleankdd_train.csv","7","multinom","precision","0.940561091412116"
"../scenariosimul/cleankdd_train.csv","7","multinom","recall","0.904408163265306"
"../scenariosimul/cleankdd_train.csv","7","multinom","accuracy","0.884"
"../scenariosimul/cleankdd_train.csv","11","multinom","precision","0.940561091412116"
"../scenariosimul/cleankdd_train.csv","11","multinom","recall","0.904408163265306"
"../scenariosimul/cleankdd_train.csv","11","multinom","accuracy","0.884"
"../scenariosimul/cleankdd_train.csv","15","multinom","precision","0.940561091412116"
"../scenariosimul/cleankdd_train.csv","15","multinom","recall","0.904408163265306"
"../scenariosimul/cleankdd_train.csv","15","multinom","accuracy","0.884"
"../scenariosimul/cleankdd_train.csv","2","lda","precision","0.918037569310699"
"../scenariosimul/cleankdd_train.csv","2","lda","recall","0.868787414965986"
"../scenariosimul/cleankdd_train.csv","2","lda","accuracy","0.84"
"../scenariosimul/cleankdd_train.csv","4","lda","precision","0.918037569310699"
"../scenariosimul/cleankdd_train.csv","4","lda","recall","0.868787414965986"
"../scenariosimul/cleankdd_train.csv","4","lda","accuracy","0.84"
"../scenariosimul/cleankdd_train.csv","7","lda","precision","0.918037569310699"
"../scenariosimul/cleankdd_train.csv","7","lda","recall","0.868787414965986"
"../scenariosimul/cleankdd_train.csv","7","lda","accuracy","0.84"
"../scenariosimul/cleankdd_train.csv","11","lda","precision","0.918037569310699"
"../scenariosimul/cleankdd_train.csv","11","lda","recall","0.868787414965986"
"../scenariosimul/cleankdd_train.csv","11","lda","accuracy","0.84"
"../scenariosimul/cleankdd_train.csv","15","lda","precision","0.918037569310699"
"../scenariosimul/cleankdd_train.csv","15","lda","recall","0.868787414965986"
"../scenariosimul/cleankdd_train.csv","15","lda","accuracy","0.84"
"../scenariosimul/cleankdd_train.csv","2","forest","precision","0.946356517581051"
"../scenariosimul/cleankdd_train.csv","2","forest","recall","0.976289427657039"
"../scenariosimul/cleankdd_train.csv","2","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","4","forest","precision","0.946356517581051"
"../scenariosimul/cleankdd_train.csv","4","forest","recall","0.976289427657039"
"../scenariosimul/cleankdd_train.csv","4","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","7","forest","precision","0.946356517581051"
"../scenariosimul/cleankdd_train.csv","7","forest","recall","0.976289427657039"
"../scenariosimul/cleankdd_train.csv","7","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","11","forest","precision","0.946356517581051"
"../scenariosimul/cleankdd_train.csv","11","forest","recall","0.976289427657039"
"../scenariosimul/cleankdd_train.csv","11","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","15","forest","precision","0.946356517581051"
"../scenariosimul/cleankdd_train.csv","15","forest","recall","0.976289427657039"
"../scenariosimul/cleankdd_train.csv","15","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","2","svm","precision","0.889157446808511"
"../scenariosimul/cleankdd_train.csv","2","svm","recall","0.943500573884811"
"../scenariosimul/cleankdd_train.csv","2","svm","accuracy","0.904"
"../scenariosimul/cleankdd_train.csv","4","svm","precision","0.889157446808511"
"../scenariosimul/cleankdd_train.csv","4","svm","recall","0.943500573884811"
"../scenariosimul/cleankdd_train.csv","4","svm","accuracy","0.904"
"../scenariosimul/cleankdd_train.csv","7","svm","precision","0.889157446808511"
"../scenariosimul/cleankdd_train.csv","7","svm","recall","0.943500573884811"
"../scenariosimul/cleankdd_train.csv","7","svm","accuracy","0.904"
"../scenariosimul/cleankdd_train.csv","11","svm","precision","0.889157446808511"
"../scenariosimul/cleankdd_train.csv","11","svm","recall","0.943500573884811"
"../scenariosimul/cleankdd_train.csv","11","svm","accuracy","0.904"
"../scenariosimul/cleankdd_train.csv","15","svm","precision","0.889157446808511"
"../scenariosimul/cleankdd_train.csv","15","svm","recall","0.943500573884811"
"../scenariosimul/cleankdd_train.csv","15","svm","accuracy","0.904"
"../scenariosimul/cleankdd_train.csv","2","xgboost","precision","0.952531852052567"
"../scenariosimul/cleankdd_train.csv","2","xgboost","recall","0.962891745884345"
"../scenariosimul/cleankdd_train.csv","2","xgboost","accuracy","0.948"
"../scenariosimul/cleankdd_train.csv","4","xgboost","precision","0.952531852052567"
"../scenariosimul/cleankdd_train.csv","4","xgboost","recall","0.962891745884345"
"../scenariosimul/cleankdd_train.csv","4","xgboost","accuracy","0.948"
"../scenariosimul/cleankdd_train.csv","7","xgboost","precision","0.952531852052567"
"../scenariosimul/cleankdd_train.csv","7","xgboost","recall","0.962891745884345"
"../scenariosimul/cleankdd_train.csv","7","xgboost","accuracy","0.948"
"../scenariosimul/cleankdd_train.csv","11","xgboost","precision","0.952531852052567"
"../scenariosimul/cleankdd_train.csv","11","xgboost","recall","0.962891745884345"
"../scenariosimul/cleankdd_train.csv","11","xgboost","accuracy","0.948"
"../scenariosimul/cleankdd_train.csv","15","xgboost","precision","0.952531852052567"
"../scenariosimul/cleankdd_train.csv","15","xgboost","recall","0.962891745884345"
"../scenariosimul/cleankdd_train.csv","15","xgboost","accuracy","0.948"
"../scenariosimul/cleankdd_train.csv","2","multinom","precision","0.960689075630252"
"../scenariosimul/cleankdd_train.csv","2","multinom","recall","0.945275260692848"
"../scenariosimul/cleankdd_train.csv","2","multinom","accuracy","0.94"
"../scenariosimul/cleankdd_train.csv","4","multinom","precision","0.960689075630252"
"../scenariosimul/cleankdd_train.csv","4","multinom","recall","0.945275260692848"
"../scenariosimul/cleankdd_train.csv","4","multinom","accuracy","0.94"
"../scenariosimul/cleankdd_train.csv","7","multinom","precision","0.960689075630252"
"../scenariosimul/cleankdd_train.csv","7","multinom","recall","0.945275260692848"
"../scenariosimul/cleankdd_train.csv","7","multinom","accuracy","0.94"
"../scenariosimul/cleankdd_train.csv","11","multinom","precision","0.960689075630252"
"../scenariosimul/cleankdd_train.csv","11","multinom","recall","0.945275260692848"
"../scenariosimul/cleankdd_train.csv","11","multinom","accuracy","0.94"
"../scenariosimul/cleankdd_train.csv","15","multinom","precision","0.960689075630252"
"../scenariosimul/cleankdd_train.csv","15","multinom","recall","0.945275260692848"
"../scenariosimul/cleankdd_train.csv","15","multinom","accuracy","0.94"
"../scenariosimul/cleankdd_train.csv","2","lda","precision","0.923913204712542"
"../scenariosimul/cleankdd_train.csv","2","lda","recall","0.862255754764932"
"../scenariosimul/cleankdd_train.csv","2","lda","accuracy","0.864"
"../scenariosimul/cleankdd_train.csv","4","lda","precision","0.923913204712542"
"../scenariosimul/cleankdd_train.csv","4","lda","recall","0.862255754764932"
"../scenariosimul/cleankdd_train.csv","4","lda","accuracy","0.864"
"../scenariosimul/cleankdd_train.csv","7","lda","precision","0.923913204712542"
"../scenariosimul/cleankdd_train.csv","7","lda","recall","0.862255754764932"
"../scenariosimul/cleankdd_train.csv","7","lda","accuracy","0.864"
"../scenariosimul/cleankdd_train.csv","11","lda","precision","0.923913204712542"
"../scenariosimul/cleankdd_train.csv","11","lda","recall","0.862255754764932"
"../scenariosimul/cleankdd_train.csv","11","lda","accuracy","0.864"
"../scenariosimul/cleankdd_train.csv","15","lda","precision","0.923913204712542"
"../scenariosimul/cleankdd_train.csv","15","lda","recall","0.862255754764932"
"../scenariosimul/cleankdd_train.csv","15","lda","accuracy","0.864"
"../scenariosimul/cleankdd_train.csv","2","forest","precision","0.95969398296803"
"../scenariosimul/cleankdd_train.csv","2","forest","recall","0.965843026083178"
"../scenariosimul/cleankdd_train.csv","2","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","4","forest","precision","0.95969398296803"
"../scenariosimul/cleankdd_train.csv","4","forest","recall","0.965843026083178"
"../scenariosimul/cleankdd_train.csv","4","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","7","forest","precision","0.95969398296803"
"../scenariosimul/cleankdd_train.csv","7","forest","recall","0.965843026083178"
"../scenariosimul/cleankdd_train.csv","7","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","11","forest","precision","0.95969398296803"
"../scenariosimul/cleankdd_train.csv","11","forest","recall","0.965843026083178"
"../scenariosimul/cleankdd_train.csv","11","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","15","forest","precision","0.95969398296803"
"../scenariosimul/cleankdd_train.csv","15","forest","recall","0.965843026083178"
"../scenariosimul/cleankdd_train.csv","15","forest","accuracy","0.952"
"../scenariosimul/cleankdd_train.csv","2","svm","precision","0.901967479674797"
"../scenariosimul/cleankdd_train.csv","2","svm","recall","0.872758494438641"
"../scenariosimul/cleankdd_train.csv","2","svm","accuracy","0.872"
"../scenariosimul/cleankdd_train.csv","4","svm","precision","0.901967479674797"
"../scenariosimul/cleankdd_train.csv","4","svm","recall","0.872758494438641"
"../scenariosimul/cleankdd_train.csv","4","svm","accuracy","0.872"
"../scenariosimul/cleankdd_train.csv","7","svm","precision","0.901967479674797"
"../scenariosimul/cleankdd_train.csv","7","svm","recall","0.872758494438641"
"../scenariosimul/cleankdd_train.csv","7","svm","accuracy","0.872"
"../scenariosimul/cleankdd_train.csv","11","svm","precision","0.901967479674797"
"../scenariosimul/cleankdd_train.csv","11","svm","recall","0.872758494438641"
"../scenariosimul/cleankdd_train.csv","11","svm","accuracy","0.872"
"../scenariosimul/cleankdd_train.csv","15","svm","precision","0.901967479674797"
"../scenariosimul/cleankdd_train.csv","15","svm","recall","0.872758494438641"
"../scenariosimul/cleankdd_train.csv","15","svm","accuracy","0.872"
"../scenariosimul/cleankdd_train.csv","2","xgboost","precision","0.950291715838787"
"../scenariosimul/cleankdd_train.csv","2","xgboost","recall","0.931312728629436"
"../scenariosimul/cleankdd_train.csv","2","xgboost","accuracy","0.908"
"../scenariosimul/cleankdd_train.csv","4","xgboost","precision","0.950291715838787"
"../scenariosimul/cleankdd_train.csv","4","xgboost","recall","0.931312728629436"
"../scenariosimul/cleankdd_train.csv","4","xgboost","accuracy","0.908"
"../scenariosimul/cleankdd_train.csv","7","xgboost","precision","0.950291715838787"
"../scenariosimul/cleankdd_train.csv","7","xgboost","recall","0.931312728629436"
"../scenariosimul/cleankdd_train.csv","7","xgboost","accuracy","0.908"
"../scenariosimul/cleankdd_train.csv","11","xgboost","precision","0.950291715838787"
"../scenariosimul/cleankdd_train.csv","11","xgboost","recall","0.931312728629436"
"../scenariosimul/cleankdd_train.csv","11","xgboost","accuracy","0.908"
"../scenariosimul/cleankdd_train.csv","15","xgboost","precision","0.950291715838787"
"../scenariosimul/cleankdd_train.csv","15","xgboost","recall","0.931312728629436"
"../scenariosimul/cleankdd_train.csv","15","xgboost","accuracy","0.908"
